1568,کرماشاح3,صنایع پتروشیمی کرمانشاه,3,32,2021-01-10,Kermanshah Petr-R,,IRR1PKER0103,PKEX3,ح. صنایع پتروشیمی کرمانشاه,46390095031145889,IRR1PKER0106,PKER,645,7,8,
1570,قپیرا2,فرآورده‌های‌غدایی‌وقندپیرانشهر,4,26,2021-01-10,Piranshahr S.,,IRO1GPSH0002,GPSH2,فرآورده‌های‌غدایی‌وقندپیرانشهر,42640194225417449,IRO1GPSH0006,GPSH,373,9,4,
381,قزوینح,کارخانجات‌ قند قزوین‌,4,26,2021-01-10 17:05:25.885056,Ghazvin Sugar-R,GGAX1,IRR1GGAZ0101,GGAX1,ح . کارخانجات‌ قند قزوین‌,55042339780346549,IRR1GGAZ0107,GGAZ,380,9,2,
279,شکفح,کف‌,9,32,2021-01-10 17:05:25.885056,Kaf -R,KAFX1,IRR7KAFP0101,KAFX1,ح. کف,71116782156928366,IRR7KAFP0108,KAFP,278,17,2,
704,آکنتور,کنتورسازی‌ایران‌,3,22,2021-03-12 03:17:46.751275,Iran Counter,CONT1,IRO1CONT0001,CONT1,کنتورسازی‌ایران‌,44834847569322522,IRO1CONT0002,CONT,,8,1,
970,بالاس,مهندسی ساختمان تاسیسات راه آهن,5,33,2021-03-12 03:18:01.662643,Const and Rail,,IRO3BLSZ0001,BLSZ1,مهندسی ساختمان تاسیسات راه آهن,8646067353086740,IRO3BLSZ0001,BLSZ,,14,25,
1574,فپنتا3,سپنتا,4,17,2021-01-10,Sepanta,,IRO1SPTA0003,SPTA3,سپنتا,8774604398186720,IRO1SPTA0008,SPTA,339,9,5,
1046,تلیسه,دامداری تلیسه نمونه,6,1,2021-03-12 03:18:10.103434,Talise Company,,IRO3TLIZ0001,TLIZ1,دامداری تلیسه نمونه,41781090739318251,IRO3TLIZ0003,TLIZ,,15,25,
1055,دسانکو,داروسازی سبحان انکولوژی,6,31,2021-03-12 03:18:10.103434,Ankolojy Sobhan,,IRO3DSNZ0001,DSNZ1,داروسازی سبحان انکولوژی,47348197320716810,IRO3DSNZ0007,DSNZ,,15,25,
51,پشاهن,تولیدی پلاستیک‌ شاهین,8,15,2021-03-12 03:18:15.688214,Shahin Plastic,SHIN1,IRO7SHIP0001,SHIP1,تولیدی پلاستیک‌ شاهین,44052047028305231,IRO7SHIP0008,SHIP,,17,25,
1120,جوین,کشت و صنعت جوین,8,1,2021-03-12 03:18:15.688214,Jovain Agri.&Ind,,IRO7JAIP0001,JAIP1,کشت و صنعت جوین,23269285154135003,IRO7JAIP0006,JAIP,,17,25,
1575,فپنتا4,سپنتا,4,17,2021-01-10,Sepanta,,IRO1SPTA0004,SPTA4,سپنتا,36306033782578813,IRO1SPTA0008,SPTA,339,9,6,
1140,سجام,مجتمع سیمان غرب آسیا,8,40,2021-03-12 03:18:15.688214,Asia Cement,,IRO7SASP0001,SASP1,مجتمع سیمان غرب آسیا,20034264486679145,IRO7SASP0003,SASP,,17,25,
1219,غنیلی,مجتمع تولیدی نیلی صنعت کرمان,16,30,2021-03-12 03:18:24.124501,NiliSanat Kerman,,IRO5NSKS0001,NSKS1,مجتمع تولیدی نیلی صنعت کرمان,21426277483799140,IRO5NSKS0005,NSKS,,19,61,
1580,شپدیسح3,پتروشیمی پردیس,3,32,2021-01-10,Pardis Petr. -R,,IRR1PRDZ0103,PRDX3,ح. پتروشیمی پردیس,61628204084800397,IRR1PRDZ0100,PRDZ,774,8,8,
1583,وتوسح3,توسعه‌شهری‌توس‌گستر,3,56,2021-01-10,Toosgostar Inv.-R,,IRR1TGOS0103,TGOX3,ح . توسعه‌شهری‌توس‌گستر,29422455803022225,IRR1TGOS0105,TGOS,836,8,8,
1585,ساذری2,آذریت‌,8,41,2021-01-10,Azarit,,IRO7AZRP0002,AZRP2,آذریت‌,46422263475801736,IRO7AZRP0005,AZRP,204,17,28,
1586,ساذری3,آذریت‌,8,41,2021-01-10,Azarit,,IRO7AZRP0003,AZRP3,آذریت‌,2943358686360177,IRO7AZRP0005,AZRP,204,17,29,
1590,سابیک4,سیمان آبیک,4,41,2021-01-10,Abiak Cement,,IRO1ABIK0004,ABIK4,سیمان آبیک,26212189511019746,IRO1ABIK0005,ABIK,203,9,6,
1513,مدارانح2,داده‌پردازی‌ایران‌,3,58,2021-01-10,DPI-R,,IRR1DADE0102,DADX2,ح . داده‌پردازی‌ایران‌,20734009249984318,IRR1DADE0108,DADE,822,8,7,
1673,وثنو3,سرمایه گذاری ساختمانی نوین,8,51,2021-01-10,Novin cons. Inv,,IRO7SNOP0003,SNOP3,سرمایه گذاری ساختمانی نوین,24366386136884501,IRO7SNOP0002,SNOP,1182,17,29,
3524,غمارگ3,مارگارین‌,3,30,2021-01-10,Margarin,,IRO1MRGN0003,MRGN3,مارگارین‌,45686619825266522,IRO1MRGN0002,MRGN,792,8,5,
60,پلاسکح,پلاسکوکار,4,15,2021-01-10 17:05:25.885056,Plascokar Saipa-R,PLKX1,IRR1PLKK0101,PLKX1,ح . پلاسکوکار,13778389952963406,IRR1PLKK0104,PLKK,59,9,2,
439,کطبسح,ذغال‌سنگ‌ نگین‌ ط‌بس‌,4,3,2021-01-10 17:05:25.885056,Negin Tabas L.-R,TBAX1,IRR1TBAS0101,TBAX1,ح . ذغال‌سنگ‌ نگین‌ ط‌بس‌,10168197471714005,IRR1TBAS0106,TBAS,438,9,2,
3554,کپرور3,فرآوری زغال سنگ پروده طبس,6,3,2021-01-10,Tabas Company,,IRO3TBSZ0003,TBSZ3,فرآوری زغال سنگ پروده طبس,69418236255169475,IRO3TBSZ0003,TBSZ,1084,15,29,
3379,فسا2,پتروشیمی فسا,8,32,2021-01-10,Fasa Petro.,,IRO7PFSP0002,PFSP2,پتروشیمی فسا,26019339251103134,IRO7PFSP0001,PFSP,1154,17,28,
1688,شپلی3,پلی اکریل ایران,9,32,2021-01-10,S*Polyacryl Iran,,IRO7POIP0003,POIP3,پلی اکریل ایران,18561229081365635,IRO7POIP0002,POIP,252,17,29,
2795,خرینگح3,رینگ‌سازی‌مشهد,4,23,2021-01-10,Mashad Wheel-R,,IRR1RINM0103,RINX3,ح . رینگ‌سازی‌مشهد,43360853099796779,IRR1RINM0102,RINM,142,9,8,
3694,فسازان2,غلتک سازان سپاهان,4,17,2021-01-10,GhaltakSaznSepahan,,IRO1FSAZ0002,FSAZ2,غلتک سازان سپاهان,22964493853239660,IRO1FSAZ0002,FSAZ,348,9,4,
301,غدشت,دشت‌ مرغاب‌,4,30,2021-03-12 03:17:46.751275,Dasht Morghab,DMOR1,IRO1DMOR0001,DMOR1,دشت‌ مرغاب‌,2434703913394836,IRO1DMOR0004,DMOR,,9,1,
1209,وآداک,صنعت و تجارت آداک,9,43,2021-03-12 03:18:16.485393,Adak Ind. & BSNS,,IRO7AIBP0001,AIBP1,صنعت و تجارت آداک,14880127004206268,IRO7AIBP0004,AIBP,,17,25,
303,غزر,صنعتی زر ماکارون,4,30,2021-03-12 03:17:46.751275,Zar Makaron,ZARM1,IRO1ZARM0001,ZARM1,صنعتی زر ماکارون,4369934250728330,IRO1ZARM0004,ZARM,,9,1,
706,اکالا,کارگزاران بورس کالای ایران,3,53,2021-03-12 03:17:46.751275,Good Exch.Brk.,BKLA1,IRO1BKLA0001,BKLA1,کارگزاران بورس کالای ایران,49869693814643443,IRO1BKLA0000,BKLA,,8,1,
1686,مارون4,پتروشیمی مارون,6,32,2021-01-10,Maroon Petro.,,IRO3PMRZ0004,PMRZ4,پتروشیمی مارون,3996211071909131,IRO3PMRZ0005,PMRZ,1092,15,30,
979,ثپردیس,سرمایه گذاری مسکن پردیس,5,56,2021-03-12 03:18:01.662643,Maskan Pardis,,IRO3MPRZ0001,MPRZ1,سرمایه گذاری مسکن پردیس,53999651992586159,IRO3MPRZ0005,MPRZ,,14,25,
1065,سبزوا,سیمان لار سبزوار,6,40,2021-03-12 03:18:10.103434,Sabzevar Cement,,IRO3SBZZ0001,SBZZ1,سیمان لار سبزوار,611986653700161,IRO3SBZZ0005,SBZZ,,15,25,
17,بایکا,کارخانجات کابلسازی ‌ایران‌,8,20,2021-03-12 03:18:15.688214,Iran Cable,KBLI1,IRO7KBLP0001,KBLP1,کارخانجات کابلسازی ‌ایران‌,23891830829322971,IRO7KBLP0007,KBLP,,17,25,
265,شزنگ,تجهیزنیروی‌زنگان‌,8,13,2021-03-12 03:18:15.688214,Zangan Equip.,ZNGN1,IRO7ZNGP0001,ZNGP1,تجهیزنیروی‌زنگان‌,65490886290565185,IRO7ZNGP0003,ZNGP,,17,25,
1151,غپونه,نوش پونه مشهد,8,30,2021-03-12 03:18:15.688214,N. Pouneh Mashhad,,IRO7NPMP0001,NPMP1,نوش پونه مشهد,33736447482634583,IRO7NPMP0007,NPMP,,17,25,
327,فالوم,آلومتک‌,8,17,2021-03-12 03:18:15.688214,Alumtek,ALTK1,IRO7ALTP0001,ALTP1,آلومتک‌,19367527798307032,IRO7ALTP0009,ALTP,,17,25,
19,بتک,کارخانجات کابل سازی‌ تک‌,9,20,2021-03-12 03:18:16.485393,Tak Cable,KTAK1,IRO7KTAP0001,KTAP1,کارخانجات کابل سازی‌ تک‌,54369290104873523,IRO7KTAP0000,KTAP,,17,25,
1697,سیدکوح3,سرمایه گذاری توسعه صنایع سیمان,4,40,2021-01-10,Cement INV. Co.-R,,IRR1CIDC0103,CIDX3,ح . س. توسعه صنایع سیمان,58330523881496527,IRR1CIDC0103,CIDC,243,9,8,
3185,فروی3,ذوب روی اصفهان,6,17,2021-01-10,Isfahan Zinc SML.,,IRO3IZSZ0003,IZSZ3,ذوب روی اصفهان,9009595095086077,IRO3IZSZ0008,IZSZ,1081,15,29,
1113,ثزاگرس,سرمایه گذاری توسعه عمران زاگرس,8,56,2021-03-12 03:18:15.688214,Omran Bakhtiari,,IRO7CZGP0001,CZGP1,سرمایه گذاری توسعه عمران زاگرس,28854105556435129,IRO7CZGP0006,CZGP,,17,25,
3051,فایراح4,آلومینیوم‌ایران‌,4,17,2021-01-10,Iran Aluminium-R,,IRR1ALIR0104,ALIX4,ح . آلومینیوم‌ایران‌,44596127355355341,IRR1ALIR0108,ALIR,332,9,9,
674,وتوصاح,گروه س توسعه صنعتی ایران,3,43,2021-01-10 17:05:25.885056,Iran Ind. Dev.-R,TOSX1,IRR1TOSA0101,TOSX1,ح. سرمایه‌گذاری توسعه‌صنعتی,20278348345530119,IRR1TOSA0101,TOSA,673,7,2,
312,غگل,گلوکوزان‌,4,30,2021-03-12 03:17:46.751275,Glucosan,GCOZ1,IRO1GCOZ0001,GCOZ1,گلوکوزان‌,22299894048845903,IRO1GCOZ0003,GCOZ,,9,1,
160,خمهرح,مهرکام‌پارس‌,4,23,2021-01-10 17:05:25.885056,Mehrcam Pars-R,MHKX1,IRR1MHKM0101,MHKX1,ح . مهرکام‌پارس‌,50722377181482963,IRR1MHKM0101,MHKM,159,9,2,
3773,کاسپینح3,داروسازی کاسپین تامین,5,31,2021-01-10,Kaspian Daroo-R,,IRR3KSPZ0103,KSPX3,ح .داروسازی کاسپین تامین,69232726929501778,IRR3KSPZ0108,KSPZ,1228,14,32,
3085,قهکمتح2,قندهکمتان‌,4,26,2021-01-10,Hegmatan Sugar-R,,IRR1GHEG0102,GHEX2,ح . قندهکمتان‌,40531710967550735,IRR1GHEG0105,GHEG,405,9,7,
314,غمهرا,تولیدی‌مهرام‌,4,30,2021-03-12 03:17:46.751275,Mahram Mfg.,MRAM1,IRO1MRAM0001,MRAM1,تولیدی‌مهرام‌,6131290133202745,IRO1MRAM0009,MRAM,,9,1,
316,غناب,روغن‌ نباتی‌ ناب‌,4,30,2021-03-12 03:17:46.751275,Naab Ind.,RNAB1,IRO1RNAB0001,RNAP1,روغن‌ نباتی‌ ناب,29631596152440287,IRO7RNAP0009,RNAP,,9,1,
1211,وزمین,بانک ایران زمین,9,44,2021-03-12 03:18:16.485393,Iran Zamin Bank,,IRO7ZMNP0001,ZMNP1,بانک ایران زمین,19954896371640204,IRO7ZMNP0005,ZMNP,,17,25,
318,غنوش,نوش‌ مازندران‌,4,30,2021-03-12 03:17:46.751275,Noush Maz.,NOSH1,IRO1NOSH0001,NOSH1,نوش‌ مازندران‌,48619517949257749,IRO1NOSH0008,NOSH,,9,1,
792,غمارگ,مارگارین‌,3,30,2021-03-12 03:17:46.751275,Margarin,MRGN1,IRO1MRGN0001,MRGN1,مارگارین‌,52975109254504632,IRO1MRGN0002,MRGN,,8,1,
978,ثباغ,شهر سازی و خانه سازی باغمیشه,5,56,2021-03-12 03:18:01.662643,Baghmishe,,IRO3BGHZ0001,BGHZ1,شهر سازی و خانه سازی باغمیشه,68909035712962732,IRO3BGHZ0001,BGHZ,,14,25,
2801,شکربنح3,کربن‌ ایران‌,4,32,2021-01-10,Iran Carbon-R,,IRR1CRBN0103,CRBX3,ح . کربن‌ ایران‌,10441678237040412,IRR1CRBN0101,CRBN,778,9,8,
990,درهآور,دارویی ره آورد تامین,5,31,2021-03-12 03:18:01.662643,Rahavard PHARMA,,IRO3RAPZ0001,RAPZ1,دارویی ره آورد تامین,13243992182070788,IRO3RAPZ0009,RAPZ,,14,25,
1706,وآوا3,سرمایه گذاری آوا نوین,6,43,2021-01-10,Ava Novin INVEST,,IRO3ANIZ0003,ANIZ3,سرمایه گذاری آوا نوین,14106129690704599,IRO3ANIZ0002,ANIZ,1096,15,29,
1021,گوهران,سرمایه گذاری توسعه گوهران امید,5,43,2021-03-12 03:18:01.662643,Omid Goharan,,IRO3GOMZ0001,GOMZ1,سرمایه گذاری توسعه گوهران امید,65018804181564924,IRO3GOMZ0009,GOMZ,,14,25,
1095,هرمز,فولاد هرمزگان جنوب,6,17,2021-03-12 03:18:10.103434,Hormozgan Co.,,IRO3FOHZ0001,FOHZ1,فولاد هرمزگان جنوب,70498485598181604,IRO3FOHZ0007,FOHZ,,15,25,
1106,تابا,تابان نیرو سپاهان,8,60,2021-03-12 03:18:15.688214,Sepahan Niroo,,IRO7TABP0001,TABP1,تابان نیرو سپاهان,51459202425114449,IRO7TABP0001,TABP,,17,25,
1108,تشتاد,صنایع تولیدی اشتاد ایران‌,8,23,2021-03-12 03:18:15.688214,Ashtad Iran,,IRO7ESHP0001,ESHP1,صنایع تولیدی اشتاد ایران‌,66127247173352975,IRO7ESHP0002,ESHP,,17,25,
4081,رکیش2,کارت اعتباری ایران کیش,3,58,2021-01-10,Etebari Iran Co,,IRO1RKSH0002,RKSH2,کارت اعتباری ایران کیش,53878453615797339,IRO1RKSH0008,RKSH,748,8,4,
3187,برانسفو2,ترانسفورماتور توزیع زنگان,4,20,2021-01-10,Zangan Dist. Trans,,IRO1TTZC0002,TTZC2,ترانسفورماتور توزیع زنگان,51838954988842154,IRO1TTZC0003,TTZC,22,9,4,
3189,برانسفو4,ترانسفورماتور توزیع زنگان,4,20,2021-01-10,Zangan Dist. Trans,,IRO1TTZC0004,TTZC4,ترانسفورماتور توزیع زنگان,61715207858465215,IRO1TTZC0003,TTZC,22,9,6,
2811,غبشهرح4,صنعتی‌ بهشهر,3,30,2021-01-10,Behshahr Ind.-R,,IRR1SBEH0104,SBEX4,ح . صنعتی‌ بهشهر,49526663787919419,IRR1SBEH0106,SBEH,625,7,9,
102,ثنوساح,نوسازی‌وساختمان‌تهران‌,4,56,2021-01-10 17:05:25.885056,Tehran Const.-R,NSTX1,IRR1NSTH0101,NSTX1,ح . نوسازی‌وساختمان‌تهران‌,4325911723150569,IRR1NSTH0105,NSTH,101,9,2,
2813,غبهار3,کشت وصنعت بهاران گلبهار خراسان,8,30,2021-01-10,Golbahar Khorasan,,IRO7GKHP0003,GKHP3,کشت وصنعت بهاران گلبهار خراسان,26240479421286097,IRO7GKHP0008,GKHP,1150,17,29,
322,فاذر,صنایع‌ آذرآب‌,4,18,2021-03-12 03:17:46.751275,S*Azarab Ind.,AZAB1,IRO1AZAB0001,AZAB1,صنایع‌ آذرآب‌,38547060135156069,IRO1AZAB0006,AZAB,,9,1,
324,فاراک,ماشین‌ سازی‌ اراک‌,4,18,2021-03-12 03:17:46.751275,S*Arak M. Mfg.,MARK1,IRO1MARK0001,MARK1,ماشین‌ سازی‌ اراک‌,20865316761157979,IRO1MARK0001,MARK,,9,1,
331,فایرا,آلومینیوم‌ایران‌,4,17,2021-03-12 03:17:46.751275,S*Iran Aluminium,ALIR1,IRO1ALIR0001,ALIR1,آلومینیوم‌ایران‌,65004959184388996,IRO1ALIR0006,ALIR,,9,1,
975,بهپاک,صنعتی بهپاک,5,30,2021-03-12 03:18:01.662643,Behpak Co.,,IRO3BHPZ0001,BHPZ1,صنعتی بهپاک,12746730665870442,IRO3BHPZ0000,BHPZ,,14,25,
997,زکشت,کشاورزی مکانیزه اصفهان کشت,5,1,2021-03-12 03:18:01.662643,Isfahan Kesht Agr.,,IRO3IKAZ0001,IKAZ1,کشاورزی مکانیزه اصفهان کشت,7300125658580126,IRO3IKAZ0005,IKAZ,,14,25,
1040,بکهنوج,تولید برق ماهتاب کهنوج,6,28,2021-03-12 03:18:10.103434,Kahnooj Mahtab Pow,,IRO3KAHZ0001,KAHZ1,تولید برق ماهتاب کهنوج,7628308021169118,IRO3KAHZ0006,KAHZ,,15,25,
208,ساوه,سیمان ساوه,6,40,2021-03-12 03:18:10.103434,Saveh Cement,SAVE1,IRO3SACZ0001,SACZ1,سیمان ساوه,32347247706508046,IRO3SACZ0003,SACZ,,15,25,
1077,غفارس,شیر پاستوریزه پگاه فارس,6,30,2021-03-12 03:18:10.103434,Pegah Fars Co.,,IRO3GFRZ0001,GFRZ1,شیر پاستوریزه پگاه فارس,16410724132711490,IRO3GFRZ0005,GFRZ,,15,25,
1083,قچار,فراوردههای غذایی وقند چهارمحال,6,26,2021-03-12 03:18:10.103434,ChaharMahal,,IRO3CHRZ0001,CHRZ1,فراوردههای غذایی وقند چهارمحال,23600798892801694,IRO3CHRZ0007,CHRZ,,15,25,
91,ثاژن,سخت آژند,9,56,2021-03-12 03:18:16.485393,Sakht Ajand,SAJN1,IRO7SJAP0001,SJAP1,سخت آژند,40650252484299134,IRO7SJAP0004,SJAP,,17,25,
3198,شرنگی4,شیمیایی رنگین,8,32,2021-01-10,Rangin,,IRO7SHEP0004,SHEP4,شیمیایی رنگین,23834475586252992,IRO7SHEP0002,SHEP,263,17,30,
111,چفیبرح,فیبر ایران‌,4,10,2021-01-10 17:05:25.885056,Iran Board-R,FIBX1,IRR1FIBR0101,FIBX1,ح . فیبر ایران‌,54424603805821073,IRR1FIBR0105,FIBR,110,9,2,
397,قلرستح,قند لرستان‌,4,26,2021-01-10 17:05:25.885056,Lorestan Sugar-R,GLOX1,IRR1GLOR0101,GLOX1,ح . قند لرستان‌,47415456025309183,IRR1GLOR0104,GLOR,396,9,2,
4439,کمرجان3,بازرگانی و تولیدی مرجان کار,5,41,2021-01-10,Marjan Kar,,IRO3MRJZ0003,MRJZ3,بازرگانی و تولیدی مرجان کار,54444475837527920,IRO3MRJZ0003,MRJZ,1018,14,29,
4063,کیا2,کیا الکترود شرق,16,18,2021-01-10,Kia Eled. Shargh,,IRO5KLSS0002,KLSS2,کیا الکترود شرق,64897340312196634,IRO5KLSS0007,KLSS,1221,19,62,
1708,غشاذر2,‌پگاه‌آذربایجان‌غربی‌,3,30,2021-01-10,W. Azar. Pegah,,IRO1SHPZ0002,SHPZ2,پگاه‌آذربایجان‌غربی‌,29445155963369243,IRO1SHPZ0003,SHPZ,788,8,4,
1048,ثتران,سرمایه گذاری مسکن تهران,6,56,2021-03-12 03:18:10.103434,Maskan Invest.,,IRO3PMTZ0001,PMTZ1,سرمایه گذاری مسکن تهران,20926459161497908,IRO3PMTZ0003,PMTZ,,15,25,
1153,فافزا,فولاد افزا سپاهان,8,17,2021-03-12 03:18:15.688214,Foolad Afza,,IRO7FAFP0001,FAFP1,فولاد افزا سپاهان,66021783818850713,IRO7FAFP0003,FAFP,,17,25,
1170,وآتوس,س.آرین توسکا قیمت اسمی 350ریال,8,51,2021-03-12 03:18:15.688214,Arian Toska,,IRO7ATSP0001,ATSP1,س.آرین توسکا قیمت اسمی 350ریال,17269972595370241,IRO7ATSP0002,ATSP,,17,25,
1215,توسعه,اعتباری توسعه,10,17,2021-03-12 03:18:17.001765,Etebari Dev Co,,IRO7TSEP0001,TSEP1,اعتباری توسعه,7769065543658313,IRO7TSEP0008,TSEP,,17,25,
1714,دپارس2,پارس‌ دارو,4,31,2021-01-10,Pars Darou,,IRO1PDRO0002,PDRO2,پارس‌ دارو,17960268018303698,IRO1PDRO0001,PDRO,172,9,4,
1716,دپارس4,پارس‌ دارو,4,31,2021-01-10,Pars Darou,,IRO1PDRO0004,PDRO4,پارس‌ دارو,55860799603541689,IRO1PDRO0001,PDRO,172,9,6,
1887,شپاکسا4,پاکسان‌,3,32,2021-01-10,Paxan,,IRO1PAKS0004,PAKS4,پاکسان‌,38033082416163400,IRO1PAKS0007,PAKS,612,7,6,
3201,فسدیدح4,لوله‌وتجهیزات‌ سدید - ورشکسته,10,28,2021-01-10,Sadid Pipe-R,,IRR7LSDP0104,LSDX4,ح.لوله‌وتجهیزات‌ سدید,66421340597820004,IRR7LSDP0109,LSDP,352,17,9,
3206,سپ3,پرداخت الکترونیک سامان کیش,4,58,2021-01-10,Saman-E-Kish,,IRO1SEPK0003,SEPK3,پرداخت الکترونیک سامان کیش,68350942654185131,IRO1SEPK0003,SEPK,215,9,5,
3208,پارتاح2,مجتمع‌صنعتی‌آرتاویل‌تایر,8,15,2021-01-10,Artavil Tire -R,,IRR7ARTP0102,ARTX2,ح.مجتمع‌صنعتی‌آرتاویل‌تای,34986400909583751,IRR7ARTP0105,ARTP,33,17,7,
670,وپخشح,داروپخش‌ (هلدینگ‌,3,31,2021-01-10 17:05:25.885056,Daroupakhsh-R,DARX1,IRR1DARO0101,DARX1,ح . داروپخش‌ (هلدینگ‌,67979306676078989,IRR1DARO0100,DARO,669,7,2,
4438,کمرجان2,بازرگانی و تولیدی مرجان کار,5,41,2021-01-10,Marjan Kar,,IRO3MRJZ0002,MRJZ2,بازرگانی و تولیدی مرجان کار,52816076258549522,IRO3MRJZ0003,MRJZ,1018,14,28,
4440,کمرجان4,بازرگانی و تولیدی مرجان کار,5,41,2021-01-10,Marjan Kar,,IRO3MRJZ0004,MRJZ4,بازرگانی و تولیدی مرجان کار,28397629861035815,IRO3MRJZ0003,MRJZ,1018,14,30,
1319,پتایر3,ایران‌ تایر,4,15,2021-01-10,Iran Tire,,IRO1TAIR0003,TAIR3,ایران‌ تایر,6548476031590504,IRO1TAIR0008,TAIR,39,9,5,
1389,قجام4,فرآوردههای غذایی وقندتربت‌جام‌,9,26,2021-01-10,Torbate Jaam S.,,IRO7GTOP0004,GTOP4,فرآوردههای غذایی وقندتربت‌جام‌,9245768752261161,IRO7GTOP0000,GTOP,377,17,30,
2517,سکرماح4,سیمان‌ کرمان‌,3,40,2021-01-10,Kerman Cement-R,,IRR1SKER0104,SKEX4,ح . سیمان‌ کرمان‌,40845417895708285,IRR1SKER0103,SKER,607,7,9,
2667,ختوقا4,قطعات‌ اتومبیل‌ ایران‌,3,23,2021-01-10,Iran Auto-Parts,,IRO1GHAT0004,GHAT4,قطعات‌ اتومبیل‌ ایران‌,30689715558697375,IRO1GHAT0002,GHAT,575,7,6,
1678,ساربیل2,سیمان‌ آرتا اردبیل,4,40,2021-01-10,Ardebil Cement,,IRO1SADB0002,SADB2,سیمان آرتا اردبیل,34177352960995234,IRO1SADB0002,SADB,206,9,4,
1738,وسپهر2,سرمایه گذاری گروه سپهرصادرات,5,43,2021-01-10,SepehrSaderat Inv.,,IRO3SAIZ0002,SAIZ2,سرمایه گذاری مالی سپهرصادرات,25919677951417578,IRO3SAIZ0007,SAIZ,1029,14,28,
1445,پردیسح3,سرمایه گذاری پردیس,3,43,2021-01-10,Ayegh Plastic-R,,IRR1AYEG0103,AYEX3,ح .  سرمایه گذاری پردیس,32166616798155213,IRR1AYEG0100,AYEG,562,7,8,
3929,چکارمح3,کارتن‌ مشهد,9,11,2021-01-10,Mashad Carton-R,,IRR7KMSP0103,KMSX3,ح.کارتن‌ مشهد,2879364428742413,IRR7KMSP0109,KMSP,114,17,8,
1805,ومعلم3,بیمه معلم,6,52,2021-01-10,Moallem Insurance,,IRO3MOIZ0003,MOIZ3,بیمه معلم,17708152706420983,IRO3MOIZ0007,MOIZ,1098,15,29,
2710,غگل2,گلوکوزان‌,4,30,2021-01-10,Glucosan,,IRO1GCOZ0002,GCOZ2,گلوکوزان‌,63298392641281562,IRO1GCOZ0003,GCOZ,312,9,4,
1448,غیوانح3,کیوان,10,28,2021-01-10,Keivan-R,,IRR7KIVP0103,KIVX3,ح.کیوان,28157951602940202,IRR7KIVP0100,KIVP,321,17,8,
1589,سابیک3,سیمان آبیک,4,41,2021-01-10,Abiak Cement,,IRO1ABIK0003,ABIK3,سیمان آبیک,54728361886071,IRO1ABIK0005,ABIK,203,9,5,
3851,کسراح3,سرامیک‌های‌صنعتی‌اردکان‌,3,41,2021-01-10,Ardekan Ceramic-R,,IRR1ARDK0103,ARDX3,ح . سرامیک‌های‌صنعتی‌اردکان‌,28072011943882611,IRR1ARDK0104,ARDK,814,8,8,
3315,کرازی4,کارخانجات‌تولیدی‌شیشه‌رازی‌,3,41,2021-01-10,Razi P. Glasses,,IRO1TSRZ0004,TSRZ4,کارخانجات‌تولیدی‌شیشه‌رازی‌,29347317240251227,IRO1TSRZ0007,TSRZ,642,7,6,
522,وسزنجان,شرکت س استان زنجان,4,43,2021-03-12 03:17:46.751275,Zanjan Inv.,OS131,IRO1OS130001,OS131,شرکت س استان زنجان,36857080203588624,IRO1OS130009,OS13,,9,1,
1772,وآرین3,شرکت توسعه اقتصادی آرین,8,43,2021-01-10,Arian Co.,,IRO7ARNP0003,ARNP3,شرکت توسعه اقتصادی آرین,15790391083984540,IRO7ARNP0009,ARNP,1174,17,29,
2444,سدورح3,سیمان‌ دورود,4,40,2021-01-10,Doroud Cement-R,,IRR1SDOR0103,SDOX3,ح . سیمان‌ دورود,53704559040155148,IRR1SDOR0100,SDOR,224,9,8,
2052,زکوثر4,سرمایه گذاری کشاورزی کوثر,4,1,2021-01-10,Kowsar Agri. Inv.,,IRO1KOSR0004,KOSR4,سرمایه گذاری کشاورزی کوثر,34065519324250824,IRO1KOSR0009,KOSR,200,9,6,
1740,وسپهر4,سرمایه گذاری گروه سپهرصادرات,5,43,2021-01-10,SepehrSaderat Inv.,,IRO3SAIZ0004,SAIZ4,سرمایه گذاری مالی سپهرصادرات,21906237414528638,IRO3SAIZ0007,SAIZ,1029,14,30,
2140,وسیلام2,شرکت س استان ایلام,4,43,2021-01-10,Ilam Inv.,,IRO1OS050002,OS052,شرکت س استان ایلام,8998676419866426,IRO1OS050009,OS05,539,9,4,
2285,ثنام3,س ساختمانی ب نام آوران مهندسی,8,56,2021-01-10,Namavaran Co.,,IRO7CNAP0003,CNAP3,س ساختمانی ب نام آوران مهندسی,27669664990190207,IRO7CNAP0006,CNAP,1116,17,29,
1997,لکماح3,کارخانجات‌مخابراتی‌ایران‌,8,21,2021-01-10,Iran Tele Fact.-R,,IRR7KMOP0103,KMOX3,ح.کارخانجات‌مخابراتی‌ایران,14744105731560834,IRR7KMOP0103,KMOP,481,17,8,
2090,قلرست3,قند لرستان‌,4,26,2021-01-10,Lorestan Sugar,,IRO1GLOR0003,GLOR3,قند لرستان‌,27459180508571926,IRO1GLOR0002,GLOR,396,9,5,
550,آسیا,بیمه آسیا,3,52,2021-03-12 03:17:46.751275,Asia Bime,ASIA1,IRO1ASIA0001,ASIA1,بیمه آسیا,51106317433079213,IRO1ASIA0008,ASIA,,7,1,
